ensemble_size, batch_size, trial_num, h2d (ms), kernel (ms), d2h (ms)
300, 3200, 40, 0.008416, 0.02048, 0.299136
300, 3200, 41, 0.008704, 0.021504, 0.311904
300, 3200, 42, 0.009088, 0.019456, 0.316288
300, 3200, 43, 0.008608, 0.02064, 0.296128
300, 3200, 44, 0.00896, 0.01968, 0.319456
300, 3200, 45, 0.008224, 0.021504, 0.29376
300, 3200, 46, 0.00848, 0.020576, 0.315744
300, 3200, 47, 0.009376, 0.018432, 0.327616
300, 3200, 48, 0.008992, 0.021504, 0.304032
300, 3200, 49, 0.008256, 0.021504, 0.318784
300, 6400, 0, 0.009088, 0.0256, 0.295904
300, 6400, 1, 0.008928, 0.020672, 0.29632
300, 6400, 2, 0.008896, 0.021504, 0.314912
300, 6400, 3, 0.008736, 0.020544, 0.317184
300, 6400, 4, 0.008352, 0.020512, 0.316768
300, 6400, 5, 0.008448, 0.021792, 0.296832
300, 6400, 6, 0.008736, 0.02048, 0.295776
300, 6400, 7, 0.00832, 0.02048, 0.317216
300, 6400, 8, 0.008288, 0.02048, 0.295552
300, 6400, 9, 0.008128, 0.02048, 0.316864
300, 6400, 10, 0.009056, 0.0256, 0.299136
300, 6400, 11, 0.008832, 0.02048, 0.319712
300, 6400, 12, 0.008384, 0.022528, 0.313792
300, 6400, 13, 0.0088, 0.02048, 0.300064
300, 6400, 14, 0.008224, 0.022528, 0.31552
300, 6400, 15, 0.00816, 0.02048, 0.406848
300, 6400, 16, 0.008928, 0.021504, 0.326944
300, 6400, 17, 0.009248, 0.019456, 0.33168
300, 6400, 18, 0.008512, 0.019456, 0.32544
300, 6400, 19, 0.008608, 0.021504, 0.305376
300, 6400, 20, 0.009088, 0.022528, 0.327328
300, 6400, 21, 0.00928, 0.020576, 0.330496
300, 6400, 22, 0.00928, 0.019456, 0.30368
300, 6400, 23, 0.009504, 0.02048, 0.33088
300, 6400, 24, 0.008704, 0.019456, 0.3296
300, 6400, 25, 0.00864, 0.02048, 0.295296
300, 6400, 26, 0.0088, 0.019744, 0.295488
300, 6400, 27, 0.008256, 0.021504, 0.292416
300, 6400, 28, 0.008288, 0.02048, 0.315072
300, 6400, 29, 0.00832, 0.020672, 0.29536
300, 6400, 30, 0.008672, 0.022528, 0.320224
300, 6400, 31, 0.008576, 0.021504, 0.317984
300, 6400, 32, 0.008544, 0.02048, 0.295584
300, 6400, 33, 0.009024, 0.021504, 0.316352
300, 6400, 34, 0.008576, 0.02048, 0.320992
300, 6400, 35, 0.00848, 0.021504, 0.296416
300, 6400, 36, 0.008576, 0.02048, 0.316576
300, 6400, 37, 0.00864, 0.02048, 0.316416
300, 6400, 38, 0.0088, 0.019456, 0.295456
300, 6400, 39, 0.008288, 0.02048, 0.294144
300, 6400, 40, 0.008736, 0.02048, 0.294688
300, 6400, 41, 0.00848, 0.02048, 0.320928
300, 6400, 42, 0.008384, 0.02048, 0.294944
300, 6400, 43, 0.008544, 0.019456, 0.300832
300, 6400, 44, 0.008224, 0.022528, 0.297344
300, 6400, 45, 0.008832, 0.021504, 0.293984
300, 6400, 46, 0.008096, 0.021504, 0.316288
300, 6400, 47, 0.008032, 0.021504, 0.316256
300, 6400, 48, 0.00832, 0.02048, 0.316512
300, 6400, 49, 0.008544, 0.021504, 0.29664
300, 10000, 0, 0.009024, 0.024576, 0.299456
300, 10000, 1, 0.008896, 0.021504, 0.322112
300, 10000, 2, 0.00816, 0.021504, 0.295328
300, 10000, 3, 0.009088, 0.02048, 0.317504
300, 10000, 4, 0.008128, 0.02064, 0.319008
300, 10000, 5, 0.00848, 0.02048, 0.31872
300, 10000, 6, 0.009056, 0.02048, 0.298272
300, 10000, 7, 0.008352, 0.020672, 0.294848
300, 10000, 8, 0.008, 0.021536, 0.294112
300, 10000, 9, 0.008576, 0.021504, 0.313408
300, 10000, 10, 0.008192, 0.02048, 0.316704
300, 10000, 11, 0.008032, 0.020704, 0.322784
300, 10000, 12, 0.008704, 0.02048, 0.315168
300, 10000, 13, 0.009056, 0.022528, 0.30064
300, 10000, 14, 0.009056, 0.021504, 0.316928
300, 10000, 15, 0.009088, 0.02048, 0.299392
300, 10000, 16, 0.008736, 0.02048, 0.295744
300, 10000, 17, 0.008192, 0.019456, 0.298848
300, 10000, 18, 0.008832, 0.019456, 0.317856
300, 10000, 19, 0.008608, 0.018432, 0.321088
300, 10000, 20, 0.008576, 0.02048, 0.297248
300, 10000, 21, 0.008096, 0.021888, 0.31968
300, 10000, 22, 0.008352, 0.020576, 0.315488
300, 10000, 23, 0.007904, 0.021504, 0.298048
300, 10000, 24, 0.008224, 0.019456, 0.329664
300, 10000, 25, 0.008352, 0.021504, 0.329664
300, 10000, 26, 0.008384, 0.022528, 0.29392
300, 10000, 27, 0.008512, 0.02048, 0.321472
300, 10000, 28, 0.008608, 0.020512, 0.305312
300, 10000, 29, 0.008512, 0.02048, 0.321728
300, 10000, 30, 0.008416, 0.02048, 0.31488
300, 10000, 31, 0.00848, 0.02048, 0.316288
300, 10000, 32, 0.00832, 0.02048, 0.317664
300, 10000, 33, 0.008512, 0.019456, 0.29504
300, 10000, 34, 0.008736, 0.018432, 0.297984
300, 10000, 35, 0.008128, 0.019456, 0.324448
300, 10000, 36, 0.008704, 0.019456, 0.30736
300, 10000, 37, 0.00864, 0.021504, 0.315776
300, 10000, 38, 0.008416, 0.02048, 0.31552
300, 10000, 39, 0.008864, 0.02048, 0.316416
300, 10000, 40, 0.00816, 0.02048, 0.294752
300, 10000, 41, 0.008832, 0.02048, 0.295168
300, 10000, 42, 0.00816, 0.02048, 0.295168
300, 10000, 43, 0.008576, 0.022528, 0.31472
300, 10000, 44, 0.007872, 0.021504, 0.32064
300, 10000, 45, 0.008608, 0.02048, 0.31728
300, 10000, 46, 0.008544, 0.02048, 0.296352
300, 10000, 47, 0.008256, 0.021504, 0.29312
300, 10000, 48, 0.009408, 0.019456, 0.296
300, 10000, 49, 0.008288, 0.02064, 0.315872
201, 1, 0, 0.006336, 0.012288, 0.009376
201, 1, 1, 0.010944, 0.010016, 0.00736
201, 1, 2, 0.005472, 0.00896, 0.00608
201, 1, 3, 0.0056, 0.00896, 0.005792
201, 1, 4, 0.005408, 0.007936, 0.00672
201, 1, 5, 0.005888, 0.008192, 0.006016
201, 1, 6, 0.005376, 0.008032, 0.006272
201, 1, 7, 0.006848, 0.008192, 0.00624
201, 1, 8, 0.005696, 0.008192, 0.006304
201, 1, 9, 0.006208, 0.007168, 0.00656
201, 1, 10, 0.005824, 0.008192, 0.006304
201, 1, 11, 0.005984, 0.008192, 0.00592
201, 1, 12, 0.005664, 0.008192, 0.00608
201, 1, 13, 0.005504, 0.008064, 0.006528
201, 1, 14, 0.006112, 0.007168, 0.006592
201, 1, 15, 0.005344, 0.008032, 0.006368
201, 1, 16, 0.006144, 0.007168, 0.006624
201, 1, 17, 0.005536, 0.008192, 0.005888
201, 1, 18, 0.005568, 0.007168, 0.006976
201, 1, 19, 0.005792, 0.007424, 0.006304
201, 1, 20, 0.00592, 0.007424, 0.006336
201, 1, 21, 0.00592, 0.00752, 0.006368
201, 1, 22, 0.005856, 0.007168, 0.006688
201, 1, 23, 0.006048, 0.007296, 0.006432
201, 1, 24, 0.005376, 0.008096, 0.00688
201, 1, 25, 0.005696, 0.008192, 0.006176
201, 1, 26, 0.005376, 0.008192, 0.006016
201, 1, 27, 0.005568, 0.008192, 0.00592
201, 1, 28, 0.005856, 0.007168, 0.0064
201, 1, 29, 0.005376, 0.008192, 0.005888
201, 1, 30, 0.005728, 0.008192, 0.006656
201, 1, 31, 0.005568, 0.008192, 0.006176
201, 1, 32, 0.005344, 0.00784, 0.006624
201, 1, 33, 0.006208, 0.007296, 0.006464
201, 1, 34, 0.006144, 0.007424, 0.006368
201, 1, 35, 0.005376, 0.007936, 0.00624
201, 1, 36, 0.005504, 0.007168, 0.006624
201, 1, 37, 0.005344, 0.00816, 0.006176
201, 1, 38, 0.005536, 0.008192, 0.005728
201, 1, 39, 0.0056, 0.007168, 0.006656
201, 1, 40, 0.005696, 0.008192, 0.005952
201, 1, 41, 0.005792, 0.007168, 0.006592
201, 1, 42, 0.005824, 0.007168, 0.006624
201, 1, 43, 0.005824, 0.007392, 0.006528
201, 1, 44, 0.005856, 0.007168, 0.006816
201, 1, 45, 0.005408, 0.008192, 0.006176
201, 1, 46, 0.005568, 0.008192, 0.005856
201, 1, 47, 0.005408, 0.008064, 0.006144
201, 1, 48, 0.005312, 0.008064, 0.006336
201, 1, 49, 0.005344, 0.007936, 0.006272
201, 2, 0, 0.00544, 0.009056, 0.006752
201, 2, 1, 0.005952, 0.008192, 0.006304
201, 2, 2, 0.00544, 0.008864, 0.006208
201, 2, 3, 0.005696, 0.008064, 0.00656
201, 2, 4, 0.005344, 0.00832, 0.006592
201, 2, 5, 0.006016, 0.008192, 0.006048
201, 2, 6, 0.005504, 0.008128, 0.006656
201, 2, 7, 0.005408, 0.008096, 0.006368
201, 2, 8, 0.005568, 0.008224, 0.00672
201, 2, 9, 0.005632, 0.008064, 0.006624
201, 2, 10, 0.005376, 0.008192, 0.006624
201, 2, 11, 0.005344, 0.008256, 0.006528
201, 2, 12, 0.005504, 0.008192, 0.006464
201, 2, 13, 0.005696, 0.008192, 0.00624
201, 2, 14, 0.00592, 0.007168, 0.010496
201, 2, 15, 0.005536, 0.00784, 0.007424
201, 2, 16, 0.005376, 0.008192, 0.00688
201, 2, 17, 0.005408, 0.008192, 0.006304
201, 2, 18, 0.005824, 0.008192, 0.006528
201, 2, 19, 0.005504, 0.008192, 0.006624
201, 2, 20, 0.005472, 0.008192, 0.007136
201, 2, 21, 0.005472, 0.007968, 0.006912
201, 2, 22, 0.00528, 0.007904, 0.007616
201, 2, 23, 0.005664, 0.008192, 0.00656
201, 2, 24, 0.005632, 0.008192, 0.0072
201, 2, 25, 0.006016, 0.008192, 0.006144
201, 2, 26, 0.00608, 0.008192, 0.00672
201, 2, 27, 0.005472, 0.00832, 0.006464
201, 2, 28, 0.0056, 0.008192, 0.006304
201, 2, 29, 0.00592, 0.008192, 0.005952
201, 2, 30, 0.005376, 0.008128, 0.006688
201, 2, 31, 0.005792, 0.008032, 0.006432
201, 2, 32, 0.00576, 0.008192, 0.006048
201, 2, 33, 0.005728, 0.008192, 0.006496
201, 2, 34, 0.005632, 0.007168, 0.006912
201, 2, 35, 0.005376, 0.008192, 0.005984
201, 2, 36, 0.005408, 0.01248, 0.007072
201, 2, 37, 0.005408, 0.008064, 0.007296
201, 2, 38, 0.005632, 0.008192, 0.006496
201, 2, 39, 0.005696, 0.008192, 0.006144
201, 2, 40, 0.005792, 0.008192, 0.006144
201, 2, 41, 0.00544, 0.007872, 0.006752
201, 2, 42, 0.005376, 0.008224, 0.00672
201, 2, 43, 0.005408, 0.008384, 0.006624
201, 2, 44, 0.005408, 0.008064, 0.006688
201, 2, 45, 0.005376, 0.00816, 0.006688
201, 2, 46, 0.005504, 0.008192, 0.0064
201, 2, 47, 0.005824, 0.008192, 0.006432
201, 2, 48, 0.005792, 0.008192, 0.0064
201, 2, 49, 0.0056, 0.008192, 0.006848
201, 4, 0, 0.005536, 0.008992, 0.007584
201, 4, 1, 0.005472, 0.00896, 0.006336
201, 4, 2, 0.005312, 0.008192, 0.00688
201, 4, 3, 0.005472, 0.008128, 0.006912
201, 4, 4, 0.005376, 0.008224, 0.007072
201, 4, 5, 0.005984, 0.007168, 0.006784
201, 4, 6, 0.00544, 0.00832, 0.007008
201, 4, 7, 0.005472, 0.00816, 0.006752
201, 4, 8, 0.00544, 0.008192, 0.006976
201, 4, 9, 0.005376, 0.008, 0.007168
201, 4, 10, 0.005952, 0.007168, 0.0072
201, 4, 11, 0.005376, 0.008192, 0.00672
201, 4, 12, 0.005696, 0.008192, 0.00656
201, 4, 13, 0.006112, 0.011264, 0.00752
201, 4, 14, 0.005632, 0.008864, 0.006272
201, 4, 15, 0.00608, 0.007392, 0.0072
201, 4, 16, 0.005824, 0.008192, 0.00656
201, 4, 17, 0.005568, 0.008192, 0.006912
201, 4, 18, 0.005568, 0.008192, 0.006528
201, 4, 19, 0.005984, 0.008192, 0.005952
201, 4, 20, 0.005632, 0.011264, 0.00688
201, 4, 21, 0.005824, 0.008224, 0.007296
201, 4, 22, 0.006016, 0.008192, 0.006784
201, 4, 23, 0.005856, 0.008192, 0.00608
201, 4, 24, 0.00576, 0.007168, 0.007328
201, 4, 25, 0.005568, 0.008128, 0.006848
201, 4, 26, 0.005824, 0.008192, 0.00672
201, 4, 27, 0.00592, 0.008192, 0.00624
201, 4, 28, 0.00528, 0.00816, 0.006624
201, 4, 29, 0.005984, 0.008192, 0.006112
201, 4, 30, 0.005664, 0.008192, 0.006784
201, 4, 31, 0.005888, 0.007168, 0.007008
201, 4, 32, 0.005664, 0.008192, 0.006464
201, 4, 33, 0.005824, 0.008192, 0.006304
201, 4, 34, 0.00624, 0.008192, 0.006272
201, 4, 35, 0.0056, 0.008032, 0.007008
201, 4, 36, 0.006144, 0.007552, 0.006944
201, 4, 37, 0.005728, 0.00816, 0.006624
201, 4, 38, 0.005664, 0.008192, 0.006816
201, 4, 39, 0.005728, 0.007872, 0.007104
201, 4, 40, 0.0056, 0.008192, 0.006336
201, 4, 41, 0.005536, 0.008096, 0.007328
201, 4, 42, 0.005888, 0.008192, 0.0064
201, 4, 43, 0.0064, 0.007168, 0.007168
201, 4, 44, 0.005312, 0.008256, 0.006784
201, 4, 45, 0.005312, 0.008128, 0.006752
201, 4, 46, 0.005952, 0.008192, 0.006272
201, 4, 47, 0.005376, 0.007968, 0.007104
201, 4, 48, 0.005536, 0.008192, 0.006592
201, 4, 49, 0.005376, 0.00784, 0.007456
201, 8, 0, 0.005408, 0.00992, 0.008224
201, 8, 1, 0.0056, 0.008192, 0.008288
201, 8, 2, 0.005696, 0.008192, 0.00816
201, 8, 3, 0.00544, 0.008864, 0.007488
201, 8, 4, 0.005408, 0.008928, 0.007136
201, 8, 5, 0.00576, 0.008192, 0.00752
201, 8, 6, 0.005952, 0.008192, 0.008192
201, 8, 7, 0.005824, 0.008352, 0.00784
201, 8, 8, 0.005504, 0.008192, 0.008256
201, 8, 9, 0.006016, 0.008192, 0.008288
201, 8, 10, 0.005408, 0.008192, 0.00816
201, 8, 11, 0.005472, 0.008288, 0.007904
201, 8, 12, 0.005664, 0.008192, 0.007904
201, 8, 13, 0.005984, 0.008192, 0.007456
201, 8, 14, 0.006048, 0.008192, 0.00768
201, 8, 15, 0.005888, 0.008192, 0.007872
201, 8, 16, 0.005536, 0.01264, 0.008672
201, 8, 17, 0.00592, 0.009216, 0.008032
201, 8, 18, 0.00576, 0.008288, 0.008256
201, 8, 19, 0.005408, 0.008128, 0.008
201, 8, 20, 0.005728, 0.008192, 0.007552
201, 8, 21, 0.006304, 0.01008, 0.00848
201, 8, 22, 0.005888, 0.008192, 0.00768
201, 8, 23, 0.006016, 0.008192, 0.007424
201, 8, 24, 0.005376, 0.008992, 0.007392
201, 8, 25, 0.005504, 0.00816, 0.00832
201, 8, 26, 0.00544, 0.008384, 0.007776
201, 8, 27, 0.005632, 0.008192, 0.008
201, 8, 28, 0.005536, 0.008192, 0.008352
201, 8, 29, 0.00544, 0.007936, 0.00832
201, 8, 30, 0.005408, 0.008352, 0.008032
201, 8, 31, 0.005728, 0.008288, 0.00832
201, 8, 32, 0.005248, 0.008896, 0.007584
201, 8, 33, 0.0056, 0.008128, 0.008224
201, 8, 34, 0.00528, 0.008224, 0.007808
201, 8, 35, 0.005824, 0.008192, 0.007808
201, 8, 36, 0.005952, 0.008192, 0.007392
201, 8, 37, 0.005472, 0.008128, 0.007936
201, 8, 38, 0.005696, 0.008192, 0.008224
201, 8, 39, 0.0056, 0.008192, 0.008192
201, 8, 40, 0.005568, 0.008896, 0.00752
201, 8, 41, 0.00544, 0.008256, 0.008256
201, 8, 42, 0.005376, 0.01312, 0.008608
201, 8, 43, 0.005472, 0.009056, 0.007328
201, 8, 44, 0.0056, 0.008864, 0.007392
201, 8, 45, 0.006016, 0.008192, 0.007872
201, 8, 46, 0.005504, 0.008192, 0.008128
201, 8, 47, 0.005696, 0.008192, 0.008192
201, 8, 48, 0.0056, 0.008192, 0.008256
201, 8, 49, 0.005504, 0.008192, 0.007968
201, 16, 0, 0.005568, 0.009024, 0.010656
201, 16, 1, 0.005568, 0.008064, 0.010688
201, 16, 2, 0.005632, 0.008064, 0.010464
201, 16, 3, 0.006016, 0.008192, 0.010208
201, 16, 4, 0.005664, 0.008192, 0.010112
201, 16, 5, 0.005664, 0.008192, 0.0104
201, 16, 6, 0.005408, 0.008032, 0.010336
201, 16, 7, 0.0056, 0.008192, 0.009856
201, 16, 8, 0.005376, 0.008928, 0.009952
201, 16, 9, 0.005504, 0.008192, 0.010112
201, 16, 10, 0.005792, 0.008192, 0.009856
201, 16, 11, 0.006208, 0.007168, 0.01056
201, 16, 12, 0.005472, 0.008256, 0.010304
201, 16, 13, 0.005536, 0.00816, 0.010112
201, 16, 14, 0.005536, 0.008224, 0.015008
201, 16, 15, 0.005984, 0.008192, 0.010304
201, 16, 16, 0.005728, 0.008192, 0.01008
201, 16, 17, 0.00592, 0.008192, 0.01008
201, 16, 18, 0.005536, 0.008256, 0.010208
201, 16, 19, 0.00576, 0.008192, 0.009984
201, 16, 20, 0.005312, 0.008864, 0.009792
201, 16, 21, 0.005632, 0.008352, 0.00992
201, 16, 22, 0.005728, 0.008192, 0.010208
201, 16, 23, 0.005504, 0.008192, 0.010336
201, 16, 24, 0.005728, 0.008192, 0.010656
201, 16, 25, 0.005376, 0.008288, 0.010272
201, 16, 26, 0.00544, 0.008192, 0.009824
201, 16, 27, 0.005888, 0.008192, 0.009472
201, 16, 28, 0.005408, 0.00816, 0.010336
201, 16, 29, 0.005408, 0.008064, 0.010368
201, 16, 30, 0.005504, 0.008192, 0.010208
201, 16, 31, 0.005664, 0.00832, 0.01008
201, 16, 32, 0.005632, 0.008192, 0.010336
201, 16, 33, 0.005472, 0.007904, 0.010656
201, 16, 34, 0.005376, 0.008416, 0.010048
201, 16, 35, 0.005504, 0.008192, 0.01008
201, 16, 36, 0.005888, 0.008192, 0.009824
201, 16, 37, 0.00592, 0.008192, 0.010176
201, 16, 38, 0.005888, 0.012288, 0.011168
201, 16, 39, 0.006144, 0.008192, 0.009952
201, 16, 40, 0.005664, 0.008192, 0.010432
201, 16, 41, 0.005696, 0.008192, 0.009856
201, 16, 42, 0.005408, 0.008256, 0.010368
201, 16, 43, 0.005408, 0.008128, 0.010592
201, 16, 44, 0.005344, 0.007968, 0.010176
201, 16, 45, 0.00576, 0.008192, 0.011168
201, 16, 46, 0.005344, 0.008192, 0.010048
201, 16, 47, 0.005376, 0.008256, 0.009824
201, 16, 48, 0.005696, 0.008192, 0.010176
201, 16, 49, 0.005824, 0.008192, 0.009536
201, 32, 0, 0.005728, 0.009152, 0.014784
201, 32, 1, 0.006528, 0.008192, 0.014528
201, 32, 2, 0.005376, 0.00816, 0.014944
201, 32, 3, 0.005472, 0.008, 0.014592
201, 32, 4, 0.005824, 0.008192, 0.015264
201, 32, 5, 0.005536, 0.008224, 0.015168
201, 32, 6, 0.005376, 0.008032, 0.01552
201, 32, 7, 0.005696, 0.008192, 0.019008
201, 32, 8, 0.005664, 0.00848, 0.01536
201, 32, 9, 0.006016, 0.008192, 0.013728
201, 32, 10, 0.0056, 0.008288, 0.015616
201, 32, 11, 0.005536, 0.008192, 0.014368
201, 32, 12, 0.005792, 0.008192, 0.01536
201, 32, 13, 0.005344, 0.008032, 0.014144
201, 32, 14, 0.005472, 0.008192, 0.01504
201, 32, 15, 0.00592, 0.008192, 0.014592
201, 32, 16, 0.005696, 0.008192, 0.014336
201, 32, 17, 0.005536, 0.008992, 0.0136
201, 32, 18, 0.005728, 0.008192, 0.01488
201, 32, 19, 0.005792, 0.008192, 0.013984
201, 32, 20, 0.005568, 0.00816, 0.014368
201, 32, 21, 0.005472, 0.008128, 0.014208
201, 32, 22, 0.006016, 0.007168, 0.01456
201, 32, 23, 0.00544, 0.008096, 0.014208
201, 32, 24, 0.005024, 0.008192, 0.01488
201, 32, 25, 0.005504, 0.008192, 0.014976
201, 32, 26, 0.005568, 0.008192, 0.014048
201, 32, 27, 0.005792, 0.008192, 0.018336
201, 32, 28, 0.005536, 0.008192, 0.014816
201, 32, 29, 0.005536, 0.008416, 0.014464
201, 32, 30, 0.005664, 0.008192, 0.014144
201, 32, 31, 0.006336, 0.008192, 0.0144
201, 32, 32, 0.006144, 0.007552, 0.014144
201, 32, 33, 0.005888, 0.008096, 0.015104
201, 32, 34, 0.005312, 0.00816, 0.015072
201, 32, 35, 0.006208, 0.007168, 0.015136
201, 32, 36, 0.00544, 0.00816, 0.01504
201, 32, 37, 0.0056, 0.008224, 0.015584
201, 32, 38, 0.005536, 0.008192, 0.014144
201, 32, 39, 0.005664, 0.008192, 0.013728
201, 32, 40, 0.005632, 0.008192, 0.01456
201, 32, 41, 0.005984, 0.007488, 0.015104
201, 32, 42, 0.005248, 0.008896, 0.015424
201, 32, 43, 0.006016, 0.007168, 0.015424
201, 32, 44, 0.005376, 0.008096, 0.014752
201, 32, 45, 0.0056, 0.008192, 0.01408
201, 32, 46, 0.0056, 0.008192, 0.01504
201, 32, 47, 0.005472, 0.012288, 0.014912
201, 32, 48, 0.005792, 0.008192, 0.014496
201, 32, 49, 0.005472, 0.008192, 0.014592
201, 64, 0, 0.005952, 0.00992, 0.023328
201, 64, 1, 0.005632, 0.008864, 0.024544
201, 64, 2, 0.006016, 0.008192, 0.024736
201, 64, 3, 0.005632, 0.008832, 0.022496
201, 64, 4, 0.005664, 0.00848, 0.023872
201, 64, 5, 0.005856, 0.008192, 0.024736
201, 64, 6, 0.005664, 0.008, 0.023872
201, 64, 7, 0.00544, 0.008096, 0.025248
201, 64, 8, 0.00544, 0.008896, 0.023168
201, 64, 9, 0.005664, 0.008032, 0.029312
201, 64, 10, 0.0056, 0.008928, 0.0256
201, 64, 11, 0.006112, 0.008928, 0.02304
201, 64, 12, 0.005472, 0.009216, 0.023136
201, 64, 13, 0.0056, 0.009184, 0.022784
201, 64, 14, 0.005344, 0.009216, 0.022912
201, 64, 15, 0.005664, 0.008928, 0.024032
201, 64, 16, 0.005728, 0.008192, 0.023808
201, 64, 17, 0.005568, 0.008896, 0.022656
201, 64, 18, 0.005632, 0.008192, 0.02384
201, 64, 19, 0.00576, 0.008928, 0.024192
201, 64, 20, 0.005568, 0.008512, 0.023392
201, 64, 21, 0.006016, 0.008192, 0.023424
201, 64, 22, 0.005824, 0.008192, 0.023968
201, 64, 23, 0.005856, 0.008192, 0.02416
201, 64, 24, 0.005408, 0.008928, 0.027616
201, 64, 25, 0.006112, 0.008416, 0.023616
201, 64, 26, 0.00544, 0.008416, 0.023328
201, 64, 27, 0.005696, 0.008288, 0.024608
201, 64, 28, 0.005632, 0.008928, 0.023712
201, 64, 29, 0.005504, 0.007968, 0.023872
201, 64, 30, 0.006048, 0.008192, 0.023072
201, 64, 31, 0.005568, 0.009024, 0.022688
201, 64, 32, 0.0056, 0.008448, 0.025024
201, 64, 33, 0.00608, 0.008192, 0.02416
201, 64, 34, 0.005984, 0.008192, 0.024864
201, 64, 35, 0.005952, 0.008384, 0.024576
201, 64, 36, 0.00608, 0.008192, 0.023008
201, 64, 37, 0.005888, 0.008192, 0.024448
201, 64, 38, 0.005568, 0.00848, 0.023008
201, 64, 39, 0.005472, 0.008416, 0.028736
201, 64, 40, 0.005536, 0.009216, 0.023072
201, 64, 41, 0.005696, 0.00896, 0.023968
201, 64, 42, 0.005504, 0.008192, 0.023776
201, 64, 43, 0.005856, 0.008192, 0.023008
201, 64, 44, 0.005824, 0.008192, 0.024096
201, 64, 45, 0.006048, 0.008192, 0.024096
201, 64, 46, 0.005568, 0.008864, 0.022752
201, 64, 47, 0.006048, 0.008192, 0.023104
201, 64, 48, 0.005664, 0.008192, 0.023808
201, 64, 49, 0.005728, 0.008192, 0.024256
201, 100, 0, 0.00576, 0.010144, 0.03376
201, 100, 1, 0.005632, 0.00928, 0.034208
201, 100, 2, 0.005888, 0.009216, 0.039968
201, 100, 3, 0.006176, 0.01024, 0.031808
201, 100, 4, 0.006208, 0.009216, 0.034144
201, 100, 5, 0.00608, 0.009216, 0.03392
201, 100, 6, 0.006144, 0.009216, 0.032224
201, 100, 7, 0.006336, 0.009216, 0.033184
201, 100, 8, 0.006048, 0.009216, 0.032064
201, 100, 9, 0.005888, 0.009216, 0.032448
201, 100, 10, 0.006208, 0.009216, 0.03488
201, 100, 11, 0.006208, 0.00944, 0.03312
201, 100, 12, 0.005632, 0.009856, 0.033728
201, 100, 13, 0.005888, 0.009216, 0.031872
201, 100, 14, 0.005248, 0.00944, 0.034464
201, 100, 15, 0.005856, 0.009216, 0.03152
201, 100, 16, 0.005504, 0.009216, 0.033824
201, 100, 17, 0.005792, 0.009184, 0.032032
201, 100, 18, 0.005344, 0.009216, 0.034976
201, 100, 19, 0.006336, 0.008192, 0.034944
201, 100, 20, 0.005408, 0.009216, 0.03408
201, 100, 21, 0.006272, 0.009216, 0.032192
201, 100, 22, 0.005312, 0.009376, 0.032384
201, 100, 23, 0.005696, 0.009248, 0.034144
201, 100, 24, 0.005888, 0.009216, 0.032192
201, 100, 25, 0.006016, 0.009216, 0.032
201, 100, 26, 0.005696, 0.009216, 0.03184
201, 100, 27, 0.0056, 0.009152, 0.031872
201, 100, 28, 0.005792, 0.009184, 0.031936
201, 100, 29, 0.006144, 0.008192, 0.032224
201, 100, 30, 0.005824, 0.009216, 0.033632
201, 100, 31, 0.005728, 0.009216, 0.034272
201, 100, 32, 0.00592, 0.009216, 0.036448
201, 100, 33, 0.006016, 0.009216, 0.032032
201, 100, 34, 0.005568, 0.009088, 0.031936
201, 100, 35, 0.005632, 0.009216, 0.03504
201, 100, 36, 0.005984, 0.009216, 0.033152
201, 100, 37, 0.005568, 0.009216, 0.03216
201, 100, 38, 0.0056, 0.009216, 0.032064
201, 100, 39, 0.005696, 0.008864, 0.033152
201, 100, 40, 0.005888, 0.009216, 0.031968
201, 100, 41, 0.005952, 0.008192, 0.03392
201, 100, 42, 0.005472, 0.009216, 0.032288
201, 100, 43, 0.006176, 0.009216, 0.033312
201, 100, 44, 0.005664, 0.009216, 0.03168
201, 100, 45, 0.006432, 0.008512, 0.033408
201, 100, 46, 0.005856, 0.009216, 0.036384
201, 100, 47, 0.00592, 0.009856, 0.03392
201, 100, 48, 0.006176, 0.008192, 0.032832
201, 100, 49, 0.005952, 0.009216, 0.033984
201, 200, 0, 0.006368, 0.011264, 0.062912
201, 200, 1, 0.00624, 0.010336, 0.058016
201, 200, 2, 0.006528, 0.01024, 0.057088
201, 200, 3, 0.005792, 0.010336, 0.059776
201, 200, 4, 0.005984, 0.01024, 0.061888
201, 200, 5, 0.005568, 0.01024, 0.061984
201, 200, 6, 0.005952, 0.01024, 0.057536
201, 200, 7, 0.006208, 0.01024, 0.056896
201, 200, 8, 0.00768, 0.011264, 0.06176
201, 200, 9, 0.006144, 0.01024, 0.057504
201, 200, 10, 0.005856, 0.010272, 0.05744
201, 200, 11, 0.006368, 0.01024, 0.060416
201, 200, 12, 0.006336, 0.01024, 0.062304
201, 200, 13, 0.006912, 0.01024, 0.06096
201, 200, 14, 0.006464, 0.01024, 0.057024
201, 200, 15, 0.0056, 0.011264, 0.057856
201, 200, 16, 0.006112, 0.01024, 0.059232
201, 200, 17, 0.006112, 0.01024, 0.057792
201, 200, 18, 0.006144, 0.01024, 0.061632
201, 200, 19, 0.00608, 0.010528, 0.057856
201, 200, 20, 0.006176, 0.01024, 0.062592
201, 200, 21, 0.005536, 0.010624, 0.062304
201, 200, 22, 0.0056, 0.01024, 0.057696
