ensemble_size, batch_size, trial_num, predict (ms)
600,10000,15,8.02681
600,10000,16,8.01211
600,10000,17,9.35322
600,10000,18,7.98951
600,10000,19,8.02551
600,10000,20,8.0916
600,10000,21,15.7863
600,10000,22,8.10662
600,10000,23,8.79499
600,10000,24,8.48375
600,10000,25,8.00548
600,10000,26,7.9947
600,10000,27,9.35905
600,10000,28,8.04526
600,10000,29,8.03824
600,10000,30,8.29573
600,10000,31,17.6189
600,10000,32,8.22223
600,10000,33,9.33238
600,10000,34,8.01653
600,10000,35,8.11423
600,10000,36,8.10386
600,10000,37,9.17123
600,10000,38,8.4243
600,10000,39,8.11084
600,10000,40,9.22056
600,10000,41,8.10396
600,10000,42,17.3166
600,10000,43,9.18202
600,10000,44,8.00748
600,10000,45,8.0042
600,10000,46,9.16267
600,10000,47,8.12315
600,10000,48,8.09347
600,10000,49,8.03202
501,1,0,0.439955
501,1,1,0.162066
501,1,2,0.158515
501,1,3,0.148226
501,1,4,0.145605
501,1,5,0.146075
501,1,6,0.143115
501,1,7,0.139685
501,1,8,0.145395
501,1,9,0.143245
501,1,10,0.141235
501,1,11,0.140715
501,1,12,0.140455
501,1,13,0.140685
501,1,14,0.140695
501,1,15,0.145185
501,1,16,0.143585
501,1,17,0.140105
501,1,18,0.144405
501,1,19,0.139635
501,1,20,0.139115
501,1,21,0.140745
501,1,22,0.144895
501,1,23,0.142485
501,1,24,0.146556
501,1,25,0.139965
501,1,26,0.139785
501,1,27,0.139854
501,1,28,0.140796
501,1,29,0.143954
501,1,30,0.143535
501,1,31,0.141405
501,1,32,0.140785
501,1,33,0.141205
501,1,34,0.139685
501,1,35,0.139335
501,1,36,0.144135
501,1,37,0.141045
501,1,38,0.139425
501,1,39,0.143225
501,1,40,0.138135
501,1,41,0.140155
501,1,42,0.138776
501,1,43,0.144514
501,1,44,0.141314
501,1,45,0.141605
501,1,46,0.140074
501,1,47,0.137974
501,1,48,0.139675
501,1,49,0.140145
501,2,0,0.240708
501,2,1,0.237078
501,2,2,0.228979
501,2,3,0.227157
501,2,4,0.212427
501,2,5,0.210768
501,2,6,0.203968
501,2,7,0.198757
501,2,8,0.194047
501,2,9,0.198777
501,2,10,0.201857
501,2,11,0.194717
501,2,12,0.201897
501,2,13,0.193797
501,2,14,0.197186
501,2,15,0.212188
501,2,16,0.202987
501,2,17,0.196327
501,2,18,0.198867
501,2,19,0.198927
501,2,20,0.194117
501,2,21,0.193537
501,2,22,0.191056
501,2,23,0.190416
501,2,24,0.195667
501,2,25,0.193487
501,2,26,0.191117
501,2,27,0.190997
501,2,28,0.197867
501,2,29,0.194827
501,2,30,0.196217
501,2,31,0.195007
501,2,32,0.191017
501,2,33,0.191187
501,2,34,0.193497
501,2,35,0.199287
501,2,36,0.192417
501,2,37,0.188936
501,2,38,0.189607
501,2,39,0.190106
501,2,40,0.196676
501,2,41,0.190926
501,2,42,0.197437
501,2,43,0.192307
501,2,44,0.190227
501,2,45,0.196627
501,2,46,0.193696
501,2,47,0.189737
501,2,48,0.190687
501,2,49,0.189706
501,4,0,0.233508
501,4,1,0.218908
501,4,2,0.213898
501,4,3,0.206307
501,4,4,0.203557
501,4,5,0.203587
501,4,6,0.197397
501,4,7,0.200287
501,4,8,0.200247
501,4,9,0.204437
501,4,10,0.198507
501,4,11,0.195747
501,4,12,0.200917
501,4,13,0.194706
501,4,14,0.203288
501,4,15,0.209367
501,4,16,0.201377
501,4,17,0.199647
501,4,18,0.197947
501,4,19,0.216498
501,4,20,0.202407
501,4,21,0.197057
501,4,22,0.193707
501,4,23,0.203637
501,4,24,0.199257
501,4,25,0.198997
501,4,26,0.195077
501,4,27,0.195347
501,4,28,0.195087
501,4,29,0.211387
501,4,30,0.213498
501,4,31,0.201387
501,4,32,0.198487
501,4,33,0.196727
501,4,34,0.206877
501,4,35,0.198857
501,4,36,0.194297
501,4,37,0.194147
501,4,38,0.204717
501,4,39,0.204927
501,4,40,0.198927
501,4,41,0.199536
501,4,42,0.199198
501,4,43,0.196698
501,4,44,0.206808
501,4,45,0.198377
501,4,46,0.196347
501,4,47,0.196447
501,4,48,0.192936
501,4,49,0.199187
501,8,0,0.233119
501,8,1,0.225688
501,8,2,0.218827
501,8,3,0.222497
501,8,4,0.220468
501,8,5,0.214418
501,8,6,0.217317
501,8,7,0.215188
501,8,8,0.216758
501,8,9,0.212628
501,8,10,0.214388
501,8,11,0.211237
501,8,12,0.211868
501,8,13,0.217247
501,8,14,0.212258
501,8,15,0.213307
501,8,16,0.219328
501,8,17,0.215838
501,8,18,0.210767
501,8,19,0.213648
501,8,20,0.254739
501,8,21,0.232948
501,8,22,0.244049
501,8,23,0.224427
501,8,24,0.26079
501,8,25,0.363472
501,8,26,0.333001
501,8,27,0.27164
501,8,28,0.258909
501,8,29,0.29414
501,8,30,0.284441
501,8,31,0.242828
501,8,32,0.226168
501,8,33,0.222158
501,8,34,0.219428
501,8,35,0.237678
501,8,36,0.241799
501,8,37,0.234588
501,8,38,0.236228
501,8,39,0.222358
501,8,40,0.216718
501,8,41,0.219798
501,8,42,0.215178
501,8,43,0.211588
501,8,44,0.213707
501,8,45,0.210528
501,8,46,0.253249
501,8,47,0.238678
501,8,48,0.236438
501,8,49,0.238439
501,16,0,0.27699
501,16,1,0.264939
501,16,2,0.250649
501,16,3,0.260699
501,16,4,0.255639
501,16,5,0.251499
501,16,6,0.263559
501,16,7,0.26914
501,16,8,0.256109
501,16,9,0.248909
501,16,10,0.357632
501,16,11,0.27598
501,16,12,0.260989
501,16,13,0.254139
501,16,14,0.26948
501,16,15,0.271269
501,16,16,0.25889
501,16,17,0.252309
501,16,18,0.262169
501,16,19,0.256089
501,16,20,0.252639
501,16,21,0.251429
501,16,22,0.256079
501,16,23,0.251239
501,16,24,0.248699
501,16,25,0.247069
501,16,26,0.254419
501,16,27,0.252199
501,16,28,0.251519
501,16,29,0.246588
501,16,30,0.253089
501,16,31,0.248449
501,16,32,0.247539
501,16,33,0.246688
501,16,34,0.25586
501,16,35,0.253829
501,16,36,0.247748
501,16,37,0.246449
501,16,38,0.255259
501,16,39,0.250679
501,16,40,0.250029
501,16,41,0.249318
501,16,42,0.251628
501,16,43,0.246979
501,16,44,0.252519
501,16,45,0.248719
501,16,46,0.261029
501,16,47,0.251259
501,16,48,0.248328
501,16,49,0.250579
501,32,0,0.359022
501,32,1,0.334482
501,32,2,0.354353
501,32,3,0.333211
501,32,4,0.324751
501,32,5,0.325981
501,32,6,0.320642
501,32,7,0.325141
501,32,8,0.320001
501,32,9,0.315722
501,32,10,0.316781
501,32,11,0.331682
501,32,12,0.322162
501,32,13,0.315941
501,32,14,0.314211
501,32,15,0.326811
501,32,16,0.317801
501,32,17,0.317191
501,32,18,0.351753
501,32,19,0.320672
501,32,20,0.320611
501,32,21,0.326322
501,32,22,0.318811
501,32,23,0.423985
501,32,24,0.319751
501,32,25,0.314901
501,32,26,0.311621
501,32,27,0.321351
501,32,28,0.311511
501,32,29,0.310341
501,32,30,0.314051
501,32,31,0.31023
501,32,32,0.309181
501,32,33,0.314901
501,32,34,0.310591
501,32,35,0.309121
501,32,36,0.328532
501,32,37,0.314691
501,32,38,0.311451
501,32,39,0.316311
501,32,40,0.314961
501,32,41,0.310181
501,32,42,0.315611
501,32,43,0.312001
501,32,44,0.311841
501,32,45,0.310141
501,32,46,0.317041
501,32,47,0.312761
501,32,48,0.309741
501,32,49,0.314801
501,64,0,0.457156
501,64,1,0.461256
501,64,2,0.454266
501,64,3,0.451776
501,64,4,0.446656
501,64,5,0.448266
501,64,6,0.443955
501,64,7,0.445156
501,64,8,0.443296
501,64,9,0.443565
501,64,10,0.457856
501,64,11,0.442136
501,64,12,0.446116
501,64,13,0.443475
501,64,14,0.444436
501,64,15,0.444696
501,64,16,0.449065
501,64,17,0.443555
501,64,18,0.442626
501,64,19,0.473086
501,64,20,0.466457
501,64,21,0.458626
501,64,22,0.448156
501,64,23,0.448076
501,64,24,0.442995
501,64,25,0.448676
501,64,26,0.443406
501,64,27,0.451495
501,64,28,0.443496
501,64,29,0.441366
501,64,30,0.447965
501,64,31,0.443356
501,64,32,0.497808
501,64,33,0.460477
501,64,34,0.450155
501,64,35,0.456227
501,64,36,0.451115
501,64,37,0.445416
501,64,38,0.446996
501,64,39,0.441535
501,64,40,0.443945
501,64,41,0.447086
501,64,42,0.443495
501,64,43,0.445725
501,64,44,0.445056
501,64,45,0.446356
501,64,46,0.453285
501,64,47,0.451315
501,64,48,0.444015
501,64,49,0.441726
501,100,0,0.519269
501,100,1,0.496677
501,100,2,0.488897
501,100,3,0.489948
501,100,4,0.489277
501,100,5,0.490887
501,100,6,0.485757
501,100,7,0.489578
501,100,8,0.487307
501,100,9,0.490237
501,100,10,0.491738
501,100,11,0.487828
501,100,12,0.487827
501,100,13,0.491527
501,100,14,0.487357
501,100,15,0.503538
501,100,16,0.488887
501,100,17,0.487698
501,100,18,0.483388
501,100,19,0.488137
501,100,20,0.486727
501,100,21,0.488727
501,100,22,0.484767
501,100,23,0.490347
501,100,24,0.522489
501,100,25,0.617882
501,100,26,0.516608
501,100,27,0.549399
501,100,28,0.505268
501,100,29,0.506628
501,100,30,0.493997
501,100,31,0.507698
501,100,32,0.496378
501,100,33,0.497067
501,100,34,0.500138
501,100,35,0.507248
501,100,36,0.498867
501,100,37,0.495758
501,100,38,0.500668
501,100,39,0.511587
501,100,40,0.537638
501,100,41,0.527259
501,100,42,0.500757
501,100,43,0.510837
501,100,44,0.502297
501,100,45,0.503418
501,100,46,0.507048
501,100,47,0.497927
501,100,48,0.539779
501,100,49,0.503178
501,200,0,0.606442
501,200,1,0.583651
501,200,2,0.582781
501,200,3,0.56854
501,200,4,0.56995
501,200,5,0.57297
501,200,6,0.56839
501,200,7,0.57034
501,200,8,0.58363
501,200,9,0.57558
501,200,10,0.57031
501,200,11,0.57298
501,200,12,0.56718
501,200,13,0.57149
501,200,14,0.57352
501,200,15,0.579281
501,200,16,0.58237
501,200,17,0.574271
501,200,18,0.57085
501,200,19,0.56996
501,200,20,0.56955
501,200,21,0.57103
501,200,22,0.57332
501,200,23,0.583351
501,200,24,0.561649
501,200,25,0.571651
501,200,26,0.566491
501,200,27,0.57076
501,200,28,0.56364
501,200,29,0.572541
501,200,30,0.56882
501,200,31,0.58498
501,200,32,0.56755
501,200,33,0.5671
501,200,34,0.579631
501,200,35,0.57553
501,200,36,0.57083
501,200,37,0.57838
501,200,38,0.570309
501,200,39,0.58329
501,200,40,0.637112
501,200,41,0.704955
501,200,42,0.688324
501,200,43,0.698384
501,200,44,0.692235
501,200,45,0.700985
501,200,46,0.709635
501,200,47,0.700435
501,200,48,0.599531
501,200,49,0.57878
501,400,0,0.645362
501,400,1,0.633682
501,400,2,0.633442
501,400,3,0.629452
501,400,4,0.618991
501,400,5,0.624082
501,400,6,0.611422
501,400,7,0.623302
501,400,8,0.630582
501,400,9,0.625682
501,400,10,0.617362
501,400,11,0.611651
501,400,12,0.609552
501,400,13,0.620092
501,400,14,0.603671
501,400,15,0.616252
501,400,16,0.607981
501,400,17,0.618322
501,400,18,0.618271
501,400,19,0.611261
501,400,20,0.609181
501,400,21,0.735736
501,400,22,0.648993
501,400,23,0.706365
501,400,24,0.612172
501,400,25,0.616221
501,400,26,0.614402
501,400,27,0.619522
501,400,28,0.611531
501,400,29,0.618072
501,400,30,0.612452
501,400,31,0.611741
501,400,32,0.603821
501,400,33,0.614411
501,400,34,0.620752
501,400,35,0.611512
501,400,36,0.713314
501,400,37,0.744636
501,400,38,0.756496
501,400,39,0.733416
501,400,40,0.731416
501,400,41,0.756127
501,400,42,0.886141
501,400,43,0.690564
501,400,44,0.615462
501,400,45,0.666923
501,400,46,0.617852
501,400,47,0.619022
501,400,48,0.616642
501,400,49,6.81478
501,800,0,1.02445
501,800,1,0.909522
501,800,2,0.87098
501,800,3,0.948563
501,800,4,0.877611
501,800,5,0.891181
501,800,6,0.930303
501,800,7,0.893461
501,800,8,0.945183
501,800,9,0.882261
501,800,10,0.893331
501,800,11,0.899542
501,800,12,0.86587
501,800,13,1.00935
501,800,14,1.14226
501,800,15,1.15495
501,800,16,1.29634
501,800,17,1.21328
501,800,18,0.989255
501,800,19,0.916372
501,800,20,0.882431
501,800,21,0.897922
501,800,22,0.889611
501,800,23,1.03238
501,800,24,0.904051
501,800,25,0.911232
501,800,26,0.875991
501,800,27,0.886021
501,800,28,1.0487
501,800,29,0.968994
501,800,30,0.899202
501,800,31,0.904202
501,800,32,0.899812
501,800,33,0.956503
501,800,34,0.874931
501,800,35,0.883871
501,800,36,0.869491
501,800,37,0.879991
501,800,38,0.943643
501,800,39,0.883881
501,800,40,0.868561
501,800,41,0.878471
501,800,42,0.87304
501,800,43,0.955184
501,800,44,0.896551
501,800,45,1.1405
501,800,46,1.13642
501,800,47,1.14959
501,800,48,1.12834
501,800,49,1.10658
501,1600,0,1.29299
501,1600,1,1.27963
501,1600,2,1.26552
501,1600,3,1.26219
501,1600,4,1.25259
501,1600,5,1.26251
501,1600,6,1.25833
501,1600,7,1.254
501,1600,8,1.25238
501,1600,9,1.25949
501,1600,10,1.24984
501,1600,11,1.25175
501,1600,12,1.24154
501,1600,13,1.25576
501,1600,14,1.24344
501,1600,15,1.25097
501,1600,16,1.25042
501,1600,17,1.39632
501,1600,18,1.69655
501,1600,19,1.62965
501,1600,20,1.61918
501,1600,21,1.27867
501,1600,22,1.28154
501,1600,23,1.27843
501,1600,24,1.34026
501,1600,25,1.31494
501,1600,26,1.27164
501,1600,27,1.29008
501,1600,28,10.5483
501,1600,29,1.27138
501,1600,30,1.24865
501,1600,31,1.2842
501,1600,32,1.26353
501,1600,33,1.62099
501,1600,34,1.61348
501,1600,35,1.63825
501,1600,36,1.38446
501,1600,37,1.25446
501,1600,38,1.24858
501,1600,39,1.25363
501,1600,40,1.25977
501,1600,41,1.2661
501,1600,42,1.26044
501,1600,43,1.26937
501,1600,44,1.25796
501,1600,45,1.25768
501,1600,46,1.2494
501,1600,47,1.26063
501,1600,48,1.25286
501,1600,49,1.25821
501,3200,0,2.61376
501,3200,1,2.60296
501,3200,2,2.76185
501,3200,3,2.7695
501,3200,4,2.57974
501,3200,5,2.57886
501,3200,6,2.5665
501,3200,7,2.57189
501,3200,8,2.55367
501,3200,9,2.56884
501,3200,10,2.55685
501,3200,11,2.55938
501,3200,12,2.55247
501,3200,13,2.56689
501,3200,14,2.74396
501,3200,15,2.55875
501,3200,16,2.594
501,3200,17,2.58295
501,3200,18,2.5745
501,3200,19,2.56127
501,3200,20,2.56764
501,3200,21,2.59278
501,3200,22,12.1069
501,3200,23,2.68485
501,3200,24,2.5833
501,3200,25,2.65947
501,3200,26,2.56499
501,3200,27,2.56848
501,3200,28,2.55851
501,3200,29,2.56325
501,3200,30,2.56684
501,3200,31,2.56328
501,3200,32,2.55488
501,3200,33,2.68477
501,3200,34,2.78543
501,3200,35,2.58154
501,3200,36,2.5636
501,3200,37,2.56577
501,3200,38,2.55107
501,3200,39,2.5656
501,3200,40,2.55433
501,3200,41,2.5694
501,3200,42,2.56071
501,3200,43,2.55956
501,3200,44,2.55823
501,3200,45,2.75972
501,3200,46,2.6792
501,3200,47,2.59115
501,3200,48,2.56159
501,3200,49,2.57646
501,6400,0,4.75657
501,6400,1,4.73384
501,6400,2,4.69352
501,6400,3,15.1251
501,6400,4,4.70679
501,6400,5,4.71819
501,6400,6,4.70406
501,6400,7,5.72466
501,6400,8,4.69999
501,6400,9,4.8169
501,6400,10,4.70693
501,6400,11,4.68045
501,6400,12,4.74366
501,6400,13,5.46004
501,6400,14,6.19182
501,6400,15,4.88954
501,6400,16,4.66334
501,6400,17,4.66011
501,6400,18,4.66224
501,6400,19,5.43051
501,6400,20,5.08976
501,6400,21,15.4786
501,6400,22,4.96379
501,6400,23,5.63231
501,6400,24,4.84991
501,6400,25,4.66339
501,6400,26,4.64253
501,6400,27,4.76336
501,6400,28,4.71276
501,6400,29,5.38281
501,6400,30,5.21816
501,6400,31,4.70153
501,6400,32,4.65153
501,6400,33,4.65622
501,6400,34,4.66787
501,6400,35,4.91673
501,6400,36,5.56769
501,6400,37,4.68046
501,6400,38,4.66881
501,6400,39,18.2956
501,6400,40,5.03182
501,6400,41,4.73434
501,6400,42,4.70961
501,6400,43,4.7146
501,6400,44,4.66714
501,6400,45,5.32089
501,6400,46,5.18237
501,6400,47,4.73613
501,6400,48,4.77895
501,6400,49,4.71094
501,10000,0,7.64004
501,10000,1,7.96649
501,10000,2,7.21685
501,10000,3,7.21515
501,10000,4,7.57146
501,10000,5,14.4569
501,10000,6,7.21095
501,10000,7,7.2235
501,10000,8,8.38815
501,10000,9,7.21304
501,10000,10,7.20029
501,10000,11,7.27536
501,10000,12,8.44265
501,10000,13,7.34888
501,10000,14,7.23556
501,10000,15,7.21483
501,10000,16,8.43404
501,10000,17,16.4543
501,10000,18,7.75043
501,10000,19,7.8726
501,10000,20,7.20513
501,10000,21,7.35179
501,10000,22,7.74016
501,10000,23,7.86169
501,10000,24,7.20327
501,10000,25,7.23708
501,10000,26,7.65791
501,10000,27,7.99628
501,10000,28,7.19872
501,10000,29,18.7757
501,10000,30,7.2269
501,10000,31,7.21586
501,10000,32,7.20425
501,10000,33,8.46461
501,10000,34,7.24627
501,10000,35,7.20779
501,10000,36,7.22092
501,10000,37,8.38571
501,10000,38,7.26076
501,10000,39,7.30361
501,10000,40,7.19389
501,10000,41,15.1728
501,10000,42,7.20507
501,10000,43,7.21175
501,10000,44,7.99954
501,10000,45,7.61784
501,10000,46,7.19971
501,10000,47,7.20321
501,10000,48,7.91101
501,10000,49,7.69463
399,1,0,0.678324
399,1,1,0.160696
399,1,2,0.141345
399,1,3,0.137635
399,1,4,0.136114
399,1,5,0.135675
399,1,6,0.136435
399,1,7,0.131615
399,1,8,0.138725
399,1,9,0.133004
399,1,10,0.130364
399,1,11,0.129915
399,1,12,0.130794
399,1,13,0.130725
399,1,14,0.130195
399,1,15,0.129525
399,1,16,0.141835
399,1,17,0.135265
399,1,18,0.133955
399,1,19,0.131924
399,1,20,0.130385
399,1,21,0.129084
399,1,22,0.128485
399,1,23,0.144585
399,1,24,0.132555
399,1,25,0.129705
399,1,26,0.128344
399,1,27,0.130945
399,1,28,0.129924
399,1,29,0.129165
399,1,30,0.129145
399,1,31,0.133144
399,1,32,0.129185
399,1,33,0.130095
399,1,34,0.127294
399,1,35,0.130305
399,1,36,0.130374
399,1,37,0.130175
399,1,38,0.138685
399,1,39,0.133414
399,1,40,0.129905
399,1,41,0.130645
399,1,42,0.130524
399,1,43,0.129075
399,1,44,0.129845
399,1,45,0.129644
399,1,46,0.139935
399,1,47,0.130315
399,1,48,0.130084
399,1,49,0.131895
399,2,0,0.212738
399,2,1,0.201347
399,2,2,0.209527
399,2,3,0.192937
399,2,4,0.180087
399,2,5,0.171455
399,2,6,0.169805
399,2,7,0.201497
399,2,8,0.193837
399,2,9,0.179266
399,2,10,0.178616
399,2,11,0.172966
399,2,12,0.175206
399,2,13,0.177987
399,2,14,0.179206
399,2,15,0.171956
399,2,16,0.169096
399,2,17,0.171096
399,2,18,0.183217
399,2,19,0.173176
399,2,20,0.170736
399,2,21,0.172456
399,2,22,0.174086
399,2,23,0.170816
399,2,24,0.180356
399,2,25,0.171646
399,2,26,0.167297
399,2,27,0.167455
399,2,28,0.167335
399,2,29,0.167376
399,2,30,0.193877
399,2,31,0.173866
399,2,32,0.179837
399,2,33,0.169046
399,2,34,0.169495
399,2,35,0.173656
399,2,36,0.169126
399,2,37,0.166015
399,2,38,0.170006
399,2,39,0.168746
399,2,40,0.166735
399,2,41,0.172366
399,2,42,0.170726
399,2,43,0.167906
399,2,44,0.167436
399,2,45,0.167386
399,2,46,0.168116
399,2,47,0.172576
399,2,48,0.168706
399,2,49,0.168116
399,4,0,0.190976
399,4,1,0.185747
399,4,2,0.183166
399,4,3,0.179606
399,4,4,0.173286
399,4,5,0.174046
399,4,6,0.171106
399,4,7,0.171796
399,4,8,0.176247
399,4,9,0.183636
399,4,10,0.172726
399,4,11,0.185277
399,4,12,0.173936
399,4,13,0.173476
399,4,14,0.183646
399,4,15,0.173946
399,4,16,0.171246
399,4,17,0.170076
399,4,18,0.171256
399,4,19,0.175826
399,4,20,0.176886
399,4,21,0.187557
399,4,22,0.174196
399,4,23,0.170746
399,4,24,0.170776
399,4,25,0.177306
399,4,26,0.175136
399,4,27,0.172826
399,4,28,0.171596
399,4,29,0.171076
399,4,30,0.171786
399,4,31,0.176856
399,4,32,0.173016
399,4,33,0.172486
399,4,34,0.171306
399,4,35,0.172976
399,4,36,0.171077
399,4,37,0.177666
399,4,38,0.172356
399,4,39,0.178026
399,4,40,0.178606
399,4,41,0.173115
399,4,42,0.178876
399,4,43,0.174646
399,4,44,0.188077
399,4,45,0.173396
399,4,46,0.170366
399,4,47,0.171176
399,4,48,0.180836
399,4,49,0.176646
399,8,0,0.216428
399,8,1,0.198657
399,8,2,0.201827
399,8,3,0.199597
399,8,4,0.189787
399,8,5,0.188067
399,8,6,0.187586
399,8,7,0.188707
399,8,8,0.195347
399,8,9,0.188236
399,8,10,0.186226
399,8,11,0.186727
399,8,12,0.187536
399,8,13,0.199477
399,8,14,0.187606
399,8,15,0.183737
399,8,16,0.208047
399,8,17,0.191497
399,8,18,0.196576
399,8,19,0.186286
399,8,20,0.185787
399,8,21,0.186326
399,8,22,0.193447
399,8,23,0.190697
399,8,24,0.186157
399,8,25,0.191407
399,8,26,0.192257
399,8,27,0.185497
399,8,28,0.185116
399,8,29,0.188637
399,8,30,0.185606
399,8,31,0.183817
399,8,32,0.182246
399,8,33,0.186667
399,8,34,0.194097
399,8,35,0.187526
399,8,36,0.183357
399,8,37,0.182956
399,8,38,0.184797
399,8,39,0.187557
399,8,40,0.190176
399,8,41,0.183817
399,8,42,0.183336
399,8,43,0.197357
399,8,44,0.186947
399,8,45,0.200947
399,8,46,0.203797
399,8,47,0.197737
399,8,48,0.189277
399,8,49,0.188937
399,16,0,0.228028
399,16,1,0.221807
399,16,2,0.215518
399,16,3,0.220308
399,16,4,0.218628
399,16,5,0.218127
399,16,6,0.210708
399,16,7,0.210277
399,16,8,0.214618
399,16,9,0.213907
399,16,10,0.214578
399,16,11,0.211807
399,16,12,0.211958
399,16,13,0.216858
399,16,14,0.211937
399,16,15,0.214468
399,16,16,0.219597
399,16,17,0.215087
399,16,18,0.230048
399,16,19,0.212848
399,16,20,0.231988
399,16,21,0.223988
399,16,22,0.216677
399,16,23,0.213938
399,16,24,0.212317
399,16,25,0.211748
399,16,26,0.214137
399,16,27,0.224638
399,16,28,0.214718
399,16,29,0.211278
399,16,30,0.211067
399,16,31,0.216918
399,16,32,0.211047
399,16,33,0.210608
399,16,34,0.215468
399,16,35,0.210897
399,16,36,0.214598
399,16,37,0.212817
399,16,38,0.222708
399,16,39,0.213538
399,16,40,0.223448
399,16,41,0.231548
399,16,42,0.213328
399,16,43,0.209948
399,16,44,0.210257
399,16,45,0.222028
399,16,46,0.213918
399,16,47,0.212317
399,16,48,0.210738
399,16,49,0.211387
399,32,0,0.27862
399,32,1,0.27083
399,32,2,0.267909
399,32,3,0.27586
399,32,4,0.27782
399,32,5,0.269299
399,32,6,0.27719
399,32,7,0.27364
399,32,8,0.273609
399,32,9,0.27114
399,32,10,0.282
399,32,11,0.271219
399,32,12,0.26802
399,32,13,0.266919
399,32,14,0.27382
399,32,15,0.271879
399,32,16,0.27009
399,32,17,0.267769
399,32,18,0.276
399,32,19,0.26879
399,32,20,0.267519
399,32,21,0.27092
399,32,22,0.268739
399,32,23,0.266529
399,32,24,0.268349
399,32,25,0.272219
399,32,26,0.267949
399,32,27,0.26682
399,32,28,0.27492
399,32,29,0.27756
399,32,30,0.26823
399,32,31,0.26881
399,32,32,0.27034
399,32,33,0.26963
399,32,34,0.26828
399,32,35,0.265749
399,32,36,0.303541
399,32,37,0.288781
399,32,38,0.268489
399,32,39,0.265999
399,32,40,0.27777
399,32,41,0.26695
399,32,42,0.270089
399,32,43,0.26967
399,32,44,0.271329
399,32,45,0.26685
399,32,46,0.268899
399,32,47,0.311061
399,32,48,0.27365
399,32,49,0.267599
399,64,0,0.386833
399,64,1,0.377073
399,64,2,0.376523
399,64,3,0.377153
399,64,4,0.375804
399,64,5,0.389854
399,64,6,0.376354
399,64,7,0.385013
399,64,8,0.376563
399,64,9,0.380783
399,64,10,0.398514
399,64,11,0.375183
399,64,12,0.371103
399,64,13,0.379013
399,64,14,0.372923
399,64,15,0.376843
399,64,16,0.372653
399,64,17,0.371403
399,64,18,0.376874
399,64,19,0.373174
399,64,20,0.372173
399,64,21,0.380773
399,64,22,0.374373
399,64,23,0.377394
399,64,24,0.380393
399,64,25,0.371113
399,64,26,0.378124
399,64,27,0.377694
399,64,28,0.371063
399,64,29,0.377813
399,64,30,0.372363
399,64,31,0.375034
399,64,32,0.370813
399,64,33,0.373923
399,64,34,0.372693
399,64,35,0.373543
399,64,36,0.371393
399,64,37,0.378454
399,64,38,0.371593
399,64,39,0.375563
399,64,40,0.371423
399,64,41,0.369293
399,64,42,0.372863
399,64,43,0.369863
399,64,44,0.369573
399,64,45,0.375343
399,64,46,0.370543
399,64,47,0.373794
399,64,48,0.372023
399,64,49,0.370323
399,100,0,0.467376
399,100,1,0.417624
399,100,2,0.413145
399,100,3,0.407854
399,100,4,0.417075
399,100,5,0.411175
399,100,6,0.417264
399,100,7,0.410295
399,100,8,0.412944
399,100,9,0.416315
399,100,10,0.407884
399,100,11,0.529499
399,100,12,0.418855
399,100,13,0.419924
399,100,14,0.422904
399,100,15,0.425375
399,100,16,0.418534
399,100,17,0.415985
399,100,18,0.425815
399,100,19,0.418544
399,100,20,0.422454
399,100,21,0.422085
399,100,22,0.427165
399,100,23,0.427595
399,100,24,0.419234
399,100,25,0.426585
399,100,26,0.424385
399,100,27,0.425475
399,100,28,0.419955
399,100,29,0.417495
399,100,30,0.424034
399,100,31,0.418125
399,100,32,0.420935
399,100,33,0.418665
399,100,34,0.418005
399,100,35,0.414524
399,100,36,0.415745
399,100,37,0.420225
399,100,38,0.417274
399,100,39,0.435325
399,100,40,0.423785
399,100,41,0.425064
399,100,42,0.420184
399,100,43,0.423685
399,100,44,0.418235
399,100,45,0.416985
399,100,46,0.418395
399,100,47,0.422134
399,100,48,0.415494
399,100,49,0.424125
399,200,0,0.455276
399,200,1,0.437705
399,200,2,0.436425
399,200,3,0.423384
399,200,4,0.430056
399,200,5,0.420564
399,200,6,0.427205
399,200,7,0.407715
399,200,8,0.424335
399,200,9,0.417344
399,200,10,0.432086
399,200,11,0.429645
399,200,12,0.430205
399,200,13,0.417035
399,200,14,0.423654
399,200,15,0.413485
399,200,16,0.430735
399,200,17,0.415195
399,200,18,0.431485
399,200,19,0.423815
399,200,20,0.432745
399,200,21,0.412835
399,200,22,0.424175
399,200,23,0.416595
399,200,24,0.424975
399,200,25,0.418504
399,200,26,0.427035
399,200,27,0.418915
399,200,28,0.438085
399,200,29,0.414295
399,200,30,0.426705
399,200,31,0.418525
399,200,32,0.426995
399,200,33,0.414465
399,200,34,0.424134
399,200,35,0.421555
399,200,36,0.425555
399,200,37,0.422915
399,200,38,0.424865
399,200,39,0.433505
399,200,40,0.428985
399,200,41,0.412195
399,200,42,0.430255
399,200,43,0.410124
399,200,44,0.427355
399,200,45,0.412494
399,200,46,0.425275
399,200,47,0.421025
399,200,48,0.422275
399,200,49,0.420075
399,400,0,0.57137
399,400,1,0.557189
399,400,2,0.552759
399,400,3,0.546499
399,400,4,0.611252
399,400,5,0.520308
399,400,6,0.516658
399,400,7,0.516739
399,400,8,0.520738
399,400,9,0.512288
399,400,10,0.510668
399,400,11,0.528209
399,400,12,0.509367
399,400,13,0.535468
